shelterId,no,capacity,occupancy
556,QF9JN,2,0
544,T35A,4,2
36,WT735G,1,0
577,6524,2,0
623,C188Q,3,1
922,A344ZF,5,5
275,3,2,1
101,06B,3,0
607,E1,5,3
847,JI0022OS,3,2
666,8264K,3,3
350,500PL,3,3
244,HK5809HS,3,0
921,Y18,1,1
733,441GH,2,0
594,LP086A,4,3
865,JP721Y,3,3
448,I1,1,0
497,AT10Z,3,3
210,6T,3,3
311,XR3252,4,4
387,U029UJ,2,2
972,E767HU,4,4
680,40H,1,1
463,VY8,5,2
276,FJ64WQ,4,4
300,SV6PT,2,2
538,662G,3,1
585,BV8XU,1,1
410,76LO,2,0
830,BF3CH,2,0
566,R4439EW,4,1
175,845HY,5,5
465,900J,5,5
299,B007,3,1
169,567,5,2
31,I88A,5,0
254,A4PY,2,2
132,1402,1,1
608,V726QH,2,0
313,22LW,5,5
398,MY065ZA,5,1
443,FD618D,3,3
54,67,5,0
875,56F,1,1
475,FC9MG,4,1
581,D9YP,2,2
747,90OD,3,0
325,VJ2249Z,1,1
366,Z269B,3,2
642,T9999U,2,1
73,O945SD,5,3
330,33SB,2,2
369,F36S,3,0
52,GN782,5,4
196,L46,3,2
52,PT173ZG,2,2
242,365Q,2,0
374,856,4,4
798,WL7562,4,3
199,O18HO,1,1
889,A0H,5,3
545,WE2145,1,1
143,C16EC,2,1
30,MP530UJ,2,2
505,O780NM,4,2
104,E7679B,3,2
380,744V,3,2
672,H71KN,3,3
614,L6C,5,2
927,IQ946P,5,5
412,N14G,3,0
959,89,2,0
207,U8566E,5,1
722,YW55Y,5,1
521,VE41O,3,3
811,WL8908D,5,3
9,7832D,2,2
567,TH336XH,5,0
617,648X,1,0
84,Z8026MN,3,2
894,D45B,1,1
841,92,4,0
896,560B,5,0
256,LI6983BF,2,1
263,8372L,4,3
769,L649GX,4,3
257,7D,5,4
753,574U,4,2
737,TO8I,2,2
663,365O,5,3
40,110P,3,3
263,27M,3,1
982,O9632K,2,1
223,EB9550W,5,0
207,98,5,3
767,ON3943Y,4,1
529,26VD,4,1
171,M6,3,1
369,8FH,5,3
219,MU6787IP,3,3
227,NO6ZS,2,0
414,633R,3,0
607,1PT,4,2
590,GY5,5,1
831,28MA,4,0
926,MA43,1,0
480,HM6168E,3,3
436,G847OV,2,1
199,156PA,2,0
80,Y540,3,3
812,F515U,5,1
703,36,3,2
765,E7536WF,3,0
318,T820,5,4
113,592AP,2,0
309,U33XH,3,3
241,U48T,2,2
574,FJ535HB,4,4
366,G35R,1,0
918,LG8447Z,2,1
782,TP7B,1,0
405,7356XS,1,0
555,HT6469AY,4,1
219,C118M,2,1
725,QA16,3,0
152,400,3,0
353,SO126C,1,0
890,OG143ZI,5,1
476,X2396G,3,3
67,KS083Z,3,2
660,643R,1,1
189,L016DI,3,0
656,728H,1,1
606,MJ82,2,0
989,IP7,1,0
22,9260,2,1
709,L8JL,3,1
743,L7H,2,1
606,G158,5,0
589,2767,2,1
307,7,2,1
868,N89,4,3
487,64CL,1,1
548,XY5872TX,5,1
979,5956,4,0
186,T6J,5,4
744,TA23,5,4
446,V5146A,2,0
784,X563R,4,0
706,815MG,3,0
828,QK1537,2,2
660,D697,4,3
839,ZL070,4,2
377,WV412,1,1
515,93,5,2
220,NR9,1,1
854,Q3588UC,3,2
802,5650C,5,5
185,HU823RD,1,1
998,PH81,3,2
943,1,1,1
649,4R,5,0
774,A9584Q,4,3
590,059,3,0
371,XV34CR,3,0
93,20HV,3,3
423,A3127RU,1,0
517,DQ53KF,1,0
519,O9956,3,3
728,VP77TY,3,0
754,XY9AV,2,2
916,9V,5,5
513,A88PM,5,4
529,VZ9981LH,1,0
410,OW530YF,1,1
765,RE52EZ,3,2
247,TH32C,5,4
763,L6A,5,2
879,733O,2,2
621,220,3,3
852,5MT,5,1
648,M36S,5,0
701,Z02MB,5,5
876,UK78WC,2,0
779,GO554,2,2
918,E414NG,3,2
134,P85,2,0
710,S650U,3,1
266,M23X,1,0
210,G8089DK,3,1
86,X1B,4,1
499,VZ1132MH,2,2
180,2G,1,0
817,E5717,4,0
659,7,4,4
61,T434H,4,3
555,GW9,2,0
387,U16V,2,1
656,J8N,3,1
538,L9WX,2,0
296,54CQ,1,0
691,J8913JK,5,1
260,894GS,5,5
877,5276JH,1,1
538,KS4573,3,1
947,M0214,5,0
327,V348T,2,2
433,9,5,1
627,P4385Y,3,2
696,HT2120,4,4
120,V79I,5,4
430,UF91ZA,3,3
927,72W,4,4
867,VK24H,1,1
313,FK56A,1,1
331,CM415,4,3
512,3WF,2,0
258,N0T,4,3
98,HZ9V,2,0
157,VD02,4,2
313,AT314CZ,4,3
772,U772,1,0
943,T8O,1,0
322,S5499VI,3,1
407,JV197,3,2
158,T8PK,1,0
838,LO545,3,2
345,Y8DN,4,1
871,L8112IK,2,1
936,5E,2,0
80,P926DB,5,5
217,261BF,1,1
223,J8102,5,2
433,X9H,1,1
401,95M,1,0
757,WM4,1,1
535,2137EL,1,1
334,XY763R,5,0
313,OL354IA,3,1
341,BW5710,4,4
985,DJ8628H,2,0
766,701,1,1
881,E96XZ,3,2
226,27,5,2
566,MF42,2,0
431,LM4813,1,1
676,T898,2,2
997,RX634OL,2,2
877,C7787A,4,0
535,SQ1276Z,3,1
543,U75,4,4
51,M6277GI,5,4
207,8490FI,2,2
620,305,5,1
576,H7SA,2,2
227,FS7452DA,3,2
998,76MC,4,4
524,RA40HE,2,1
510,5RH,1,0
676,OC6428XM,5,0
226,85J,5,2
224,V621N,2,0
667,MT0R,3,0
14,X6576BJ,3,3
769,KC05TJ,5,1
870,AK4RC,3,3
471,CS7818UW,1,1
783,B6750G,4,2
174,IH4278,1,1
489,ZN7,3,1
968,JB237,3,2
645,325D,3,1
84,972,4,2
386,JG014ZY,4,1
511,U742N,1,0
78,0038,4,0
564,L02I,4,0
24,8D,4,2
40,N2398I,3,2
379,YK4930,1,1
293,534,2,2
236,G22YD,4,3
211,UN3606C,3,3
767,HG1377Z,3,0
507,YA27KP,1,0
523,3658TA,3,3
693,E5366,5,2
210,XU6437,2,2
407,NR721FG,5,4
20,NG113,1,1
605,D1592,1,0
511,HW80,1,0
269,3563G,1,1
84,I255,1,1
373,47,5,5
562,WZ47,4,4
681,HY3068,3,3
870,A6090N,4,4
589,3ID,3,0
832,6265D,1,1
914,277,5,2
673,A551,4,0
116,484HK,2,0
29,07,3,0
484,9Q,4,3
7,IC8BI,3,0
277,Y884,1,0
581,12,3,1
406,VU724,5,5
587,V0124,3,1
154,652NL,1,1
350,DT429XG,4,3
866,R153J,5,3
860,GB8115W,2,1
596,SK79,1,0
513,YP07,5,5
326,44Z,5,5
919,IX126,5,3
732,434LQ,1,1
619,H040VZ,1,1
520,9,3,2
238,S6,1,0
836,CV2,4,1
123,131PA,3,3
462,W8791JT,2,2
268,Y3H,1,1
355,R814,4,2
81,VD3M,5,1
199,89Y,4,4
38,506VU,5,2
297,CT13,3,0
921,E897ZP,2,2
780,A4W,2,0
74,AN83,4,4
553,M98PA,5,1
490,M85M,4,1
627,US7QI,4,1
342,7N,4,4
499,YO363KS,2,1
115,AF4083,4,0
649,N4Y,4,2
281,BI497KN,5,5
12,S45ZE,4,2
568,Q88,3,0
332,00S,5,1
687,UC860D,1,0
85,EW48N,4,4
443,WH31Z,4,0
219,221,4,2
4,OT9598,4,1
384,JM10,5,5
540,7319WC,1,0
990,G293SN,3,1
815,4155Q,5,4
539,A2100AZ,5,0
6,RL850V,3,0
528,GL6799,2,2
148,HC017,5,1
461,68,1,1
404,1809PN,4,2
735,6688RE,2,1
668,L678S,3,2
983,G00H,3,1
786,V6X,3,3
191,GX8,3,2
114,BQ7303D,2,0
616,C4RI,1,1
180,UZ14A,2,2
760,WD767SD,1,1
78,RD65FK,4,4
423,C59WS,3,1
510,G72T,2,0
78,VT1647HW,2,2
976,TJ4CK,2,0
352,5,3,2
647,UN470FC,1,1
437,I9496Q,4,2
21,R1GE,3,3
416,E52RL,2,0
1000,ME77,4,4
380,AG39,2,1
640,B5Y,2,1
238,3,4,0
415,L7LR,3,0
563,1GN,4,3
586,3958DA,2,1
177,H999,1,1
470,5PG,2,2
25,D7256J,2,1
274,F5X,3,2
674,M43EC,4,4
430,T9X,5,2
742,F0CZ,4,2
80,8J,3,2
876,4,1,1
652,A757,4,2
476,CJ6398KM,3,2
172,RF0,5,5
108,02G,2,0
216,ZL1,2,0
622,404V,2,1
380,EX190,5,2
674,XT80SF,3,2
674,KH7JH,1,1
382,P8E,4,4
294,OK0756X,1,1
702,OT0119SF,2,1
682,C82PD,4,2
749,TF0J,4,2
757,M950,1,1
450,YT7120,1,0
422,NZ6987D,5,3
571,0U,5,4
824,J2726,4,3
708,47,4,4
772,629,3,1
306,B4FN,5,4
965,3160Y,4,0
539,ZJ224,2,0
411,HG0195QZ,5,2
977,G28WS,3,2
976,K5351,5,1
454,X1179,3,2
942,BJ29O,2,1
203,P8154N,4,4
282,CB02,5,2
968,E8HJ,4,4
320,M9974,3,3
121,6663V,4,1
169,TW0XS,3,0
678,9692G,1,0
962,3872,3,2
68,VL666,3,1
869,B8TB,4,1
658,B7733VG,2,1
22,J9,4,0
567,RW86JV,3,0
19,FE3W,1,0
256,XJ0LN,3,2
580,LR536A,2,1
430,Z531F,3,2
429,G1H,2,2
526,9876,4,1
48,AO79,5,1
935,K6064,2,0
436,Y219VJ,4,1
657,D8FY,4,1
645,RW2,2,0
159,UC8FL,1,0
346,XB9548,2,0
241,Y5XN,4,2
295,8909KQ,2,2
377,WQ7984N,4,2
134,T42,2,0
471,KN47,2,2
684,SO7434JZ,1,1
113,C8D,1,0
855,E243A,3,2
728,580G,1,0
602,1570FJ,3,0
776,1,4,1
456,P4K,4,2
72,L59,1,0
375,G383LC,3,2
245,6681AZ,2,2
1000,M008,4,4
895,P035,2,1
123,MF1,5,0
328,S6,3,2
244,I140HK,4,3
214,87W,2,0
780,E4HT,1,1
130,82,2,0
882,V3XR,3,1
854,Z262,4,2
433,Y7554,2,0
584,S7127R,4,4
747,C98BN,1,0
63,8N,5,1
197,J9586,1,1
342,V7OT,5,5
757,651QU,5,3
78,TG3P,2,2
427,J182,5,2
808,G71X,1,0
620,0011C,5,5
641,494,2,2
618,Z6,3,0
715,LR855,3,2
424,10,3,1
629,CU356JQ,4,1
953,F6,4,3
810,Q898,4,1
813,Q1PY,4,3
834,P6PG,2,0
487,T6932C,4,2
617,D012B,4,2
642,HX5Y,2,1
991,9S,3,2
887,79CZ,5,0
801,WM13ZX,2,1
168,LC764,4,1
248,N6,2,0
62,R735,5,4
437,IJ630UZ,3,0
542,W27TC,2,0
259,64CA,4,4
400,RK2376,2,0
469,H188XL,5,1
575,YD31NK,5,3
164,6HW,3,1
556,UZ3,3,3
196,71WG,4,2
783,S008AN,2,2
286,502,5,3
845,0347UO,5,0
472,T775,5,4
790,EP592OI,4,2
213,ZC2381SM,4,0
476,IT2371PN,4,4
644,BK398QR,4,3
741,JV4375U,3,2
682,65JL,4,0
226,Q4BM,4,1
478,71HP,4,1
237,4321,4,4
292,5933WA,1,1
146,4ND,4,1
674,434WQ,2,0
629,6T,2,0
497,S5,5,0
445,254G,1,0
297,980ID,1,0
820,49,3,1
291,187B,1,0
692,9,4,2
859,VA5,5,4
687,GO934,4,1
168,UX70,4,1
974,AN0U,4,0
614,FG1701LX,4,4
562,02,5,5
583,IE79,1,1
999,F987,3,3
36,O5,2,2
236,UI90QK,2,2
535,12AI,4,2
256,NK87,3,3
569,SZ258,5,0
114,RC49OX,3,3
957,XK371,3,2
320,1716SA,3,3
599,RG35,4,1
465,8LG,5,5
146,9157M,5,3
780,IO3133QS,2,0
57,516X,1,1
751,H656Y,5,5
75,E789OD,2,0
16,PK88T,5,2
186,2560IZ,3,1
439,EA4K,3,0
590,O0PS,5,5
467,6093IX,1,1
514,0F,2,1
859,Y7086O,2,2
304,D7,2,0
295,G8SB,3,2
293,J1204,5,3
299,T6266PH,2,1
118,36,4,0
327,964M,2,2
911,MR3,3,0
890,H116OD,5,3
149,R4403,2,1
91,P3,2,1
256,F36,1,0
551,A6,5,4
936,ZW2549R,2,0
712,638OY,5,1
33,ZH27YA,2,2
945,S5,1,0
874,O65EC,5,3
858,BN592R,2,1
856,BG8997,3,3
222,J2586ST,4,2
198,55CN,5,5
968,QY10,2,1
647,NQ650K,2,1
688,927EC,2,1
421,QL3845,4,3
298,0281X,5,3
460,Q9RI,3,3
95,MS6492QO,2,1
896,4,2,0
956,22KA,2,2
315,06,5,5
831,N00S,1,1
205,X481,3,2
598,27WH,5,0
157,I20I,1,0
97,ER06,2,2
840,4,4,2
24,K618EC,3,2
688,1230U,2,1
675,7988P,5,3
963,NM7Q,4,2
800,VW97UW,3,0
265,18A,5,5
23,Y21LM,2,1
848,B31T,1,1
870,J611M,4,3
516,N4H,3,1
607,F262NR,2,2
461,8771,3,2
456,KX3506,3,0
529,QU0736,3,0
220,UH5390W,2,1
577,695,1,1
232,XV8P,2,2
294,V7,4,0
59,47HR,4,4
911,QX6EW,4,1
512,827K,3,3
562,88NL,3,1
694,X00,2,1
57,U34HF,3,2
689,TP849JG,4,1
813,UW95U,3,2
925,2ND,1,1
588,U73N,5,1
725,HR23B,1,1
